bone,lung,skin,kidney,breast,endometrium,liver,haematopoietic_and_lymphoid_tissue,central_nervous_system,stomach,soft_tissue,large_intestine
GO:0043565,-0.31034737371488,0.199031767955266,0.202912919014053,0.139443867050418,-0.230595958901715,-0.199869327871247,0.167656194081394,0.17813449702948,-0.198583983350536,0.230576900068382,-0.325983049766166,0.268037629025773
GO:0044212,-0.22664354219702,0.243650518843051,-0.282802936473345,-0.223563144842543,0.24983176413762,-0.248411727744806,0.23800051211123,-0.206264593269948,-0.233049223870263,0.242142473408447,-0.405112868195294,0.258679685074391
GO:0045668,0.257102966162814,0.539095797662449,0.240596215402936,-0.241879502839179,-0.233304819160661,-0.261539234075164,-0.398559891751373,-0.284182978983017,-0.374422961864443,-0.27006432517032,-0.244288147478472,-0.255021453866194
GO:0045736,-0.311131481586812,0.329527044488667,0.487063529734109,-0.361367956172773,0.386757320486331,0.516090448319429,-0.547745121523328,0.302763415613473,-0.32456287029783,-0.323211790339199,-0.406815905662748,-0.177745420819722
GO:0045786,0.217751536291856,0.314021929701887,-0.403679497413998,0.328999245652682,-0.178753671677686,-0.354217074470278,-0.197675780884849,0.270348742846372,-0.272308812455858,-0.299745762359338,-0.420815509834608,0.326949201578224
GO:0045892,-0.226758590289341,0.234265732542602,0.204996046665036,-0.2560238287739,-0.178668322379365,0.156581545914984,-0.158521538281156,-0.181386914298007,-0.211252272646109,0.231734259309219,-0.29090305799686,0.21136205624741
GO:0046329,-0.246402862800251,0.291189151454857,-0.238295378032115,-0.238227346258108,0.353105347339697,-0.265268668622678,-0.241733583451361,-0.247875093441014,-0.383595104673501,-0.46414295054929,0.412828668017939,0.186546009685116
GO:0046621,-0.301183976155888,0.273589558283544,-0.171382169416189,-0.221948695809016,-0.372317785265762,0.339463059936116,-0.467780090825464,0.384664881165058,0.487463649145102,-0.424446605324912,-0.470255800474843,0.300392181875399
GO:0048704,-0.384338842153381,0.308601135578853,0.241925871451649,0.241390676723282,-0.338017290827628,0.203431725285629,-0.265149159826239,-0.357801525629607,0.280754327412617,0.232801348308978,-0.303226191489261,-0.230531082793275
GO:0051781,-0.279042662889802,-0.350706056445156,0.149249918764083,0.333275707210938,0.299693830349725,0.335242080585814,-0.196192928664795,0.384545407746826,0.218249745909204,0.314786949761057,0.184709482489046,0.359290211038545
GO:0051974,0.571914416557423,0.631385272002054,0.350678070432553,-0.437408279213048,0.509677039231291,0.569084391961054,0.469190204915934,0.429863963867238,-0.607166087148254,0.612521982080086,-0.403310531622192,0.343017232647127
GO:0060021,-0.278731145296116,-0.218327043158302,-0.173362255206405,-0.267225863101147,-0.31664719957315,-0.284688237447085,-0.198740389511269,0.204440441487897,-0.249011898679278,0.24236655771054,-0.334356561949686,0.17703253910489
GO:0070412,0.405601430624151,0.314872732926529,-0.459891190538619,-0.440303011818142,-0.309583326525722,-0.335886857615056,-0.344104881036582,-0.387259341466989,-0.420521697457423,0.349307805057453,-0.257304896281247,0.333671514483034
GO:0018024,-0.307164028444951,0.261686587110052,0.295056990710634,0.369125807354921,-0.575761182899432,0.516235631035076,0.38616636445606,0.391241785520219,0.475744848972465,-0.244498338406831,-0.262397400820793,0.334164255643616
GO:0003727,0.49856656951143,0.234201064034664,0.21598608462742,-0.446095548742396,0.381410240077285,0.344594253050905,-0.448715401371767,-0.361820015243265,0.280307625740818,-0.319599832034513,0.262017701445277,-0.193685889885981
GO:0016568,-0.383334045825955,0.27887360531492,0.177605610128762,-0.352161321462912,0.185865311957386,0.258965156897368,-0.203086803170489,-0.217204663645233,-0.248876372645547,0.160121467600811,0.236568394804827,-0.174484850150288
GO:0016925,0.325686330275372,0.568653198906298,-0.325284286469258,-0.368242909073787,-0.295899904817654,0.179808272379586,0.249191256652904,-0.433978283346841,-0.308378437708845,-0.308537322891056,-0.572264449694733,-0.280517611804819
GO:0019899,0.224920710265774,0.214595448556171,0.166672174850275,-0.22736049266998,0.210032921198576,0.208551877553041,-0.175457475562274,-0.268553310715318,-0.211967855765496,0.182121704555091,-0.242997920368539,-0.194264602487698
GO:0032183,0.558214592903641,0.637680640548996,0.392741959094056,-0.256865125540325,-0.520646633112464,0.454584878584579,0.630525982191781,-0.716582415249722,-0.285437817834699,-0.354586280679036,-0.513216197877889,0.456833895667537
GO:0035064,-0.275678656223699,0.365899150878936,0.309131812131257,-0.338567313609878,-0.196757087603333,0.340851109630401,-0.251728157034052,-0.341246539655269,-0.385993322450296,0.167417268196008,-0.201601436679954,0.180618383827336
GO:0051219,0.339901799573519,0.338226392725599,-0.298341604879762,-0.376450017650408,0.170194754742546,-0.195902308535973,0.249727973224796,-0.401570035541443,0.314761091478626,0.265137508372225,-0.327683883608309,-0.342383856286066
GO:0071816,-0.84189343777989,-0.678559496195012,-0.630525228252971,0.569295229128262,-0.390227233897147,0.615460145726481,0.892619169656586,0.392448317102341,0.406383637504055,0.706799927221538,-0.948021305562611,-0.87667751026924
GO:0005496,-0.31112949359404,-0.211378457167726,0.205329730129452,0.287149973511319,0.462419784985672,0.466437778473644,-0.324486202303857,-0.29342694725609,-0.183759354269966,0.330206495577178,0.256513517751267,0.378197416054742
GO:0006354,0.584532365539144,-0.385044385911137,0.458140960842448,0.363659661711943,0.784376556794856,0.762763043448525,-0.573773172250353,-0.41910367217298,-0.513096448819151,-0.718212869136571,-0.681589836782046,0.802297252232781
GO:0006368,0.51741534090695,0.28638424225469,-0.372558096398456,-0.411243700832357,0.456639405880776,0.600093543941983,-0.255376942254762,-0.319757784609828,-0.442237954001044,-0.210061677769144,-0.443066119350598,0.188691625884999
GO:0006370,0.635092829514261,0.30228280768174,0.283166606178797,-0.598044825448452,0.738893338097836,0.614408629102803,-0.245319784492038,-0.570170577177271,-0.287196925450565,0.413539956199698,-0.437410981635172,0.411758986563774
GO:0010033,0.36192315148434,0.332160819358399,0.296522174003937,-0.404398055933726,0.344803098463936,-0.245460291575456,-0.302876679959019,-0.30755495473883,0.225148716604604,-0.342363964627799,0.346044701893657,-0.233765753174368
GO:0016239,0.683721307281102,-0.346408251665024,0.576683321998809,-0.297699380550951,0.519281250592226,0.612009478078307,0.556014839223283,-0.365004395124948,-0.292406799197062,0.237422232558281,0.667666672814929,-0.715879135085734
GO:0032785,0.767660374135133,-0.490791034844595,0.637311010506534,0.363628598274537,0.794311095925515,0.882975997266593,-0.612692405317189,-0.502391141828448,-0.778791234322464,-0.339540445887076,-0.905618432686327,0.591137320314558
GO:0032786,0.322349521398304,-0.476225331548566,-0.405518297882329,-0.640463308414262,0.699419045661996,0.815382049281361,-0.545117967885161,-0.421872941856552,-0.552116711475381,0.426988411797059,-0.543552300856739,-0.211220037962569
GO:0039692,-0.52252688418783,0.573171095254787,0.869138122490817,-0.563338173742206,0.830624398581779,0.940424930880134,-0.849034120922632,-0.628080293926212,-0.45672204086363,-0.595199453318527,-0.920395868296251,-0.628922188231527
GO:0050434,0.573857845701054,0.322657966103906,0.262417448898374,-0.568492513415158,0.671337394042123,0.675689226716004,-0.450090730571143,-0.505597122689509,-0.432522103722673,-0.218199337659189,-0.518811806595463,0.342671438042143
GO:0001541,-0.173965765584477,0.319927193320449,-0.304481009134344,-0.211223046542733,0.307322271339908,-0.290582105341279,0.214062543749031,0.267990140947379,-0.283807489489232,-0.416731597854938,-0.274691978508649,0.236033653514475
GO:0006352,0.334006345687853,-0.286404892752243,-0.463322687341063,0.395185081088756,-0.374546534845196,0.266018464952387,-0.214159016547559,0.379116309795886,-0.378788283403332,-0.227446751420045,-0.493533568537081,-0.377356633144481
GO:0006921,0.278034885127745,-0.27151314592422,0.321599474507495,-0.312961880573177,0.247069326541995,0.222549036774833,-0.290133123172657,-0.223693351212579,0.383319767456264,-0.317415986656599,0.218058866021513,-0.269392078668901
GO:0070242,0.460828705681333,-0.418098595963005,-0.584912358675677,-0.53620889018931,0.245023494233234,-0.358098833004903,0.510423150137335,-0.775284264200396,-0.553922838250196,-0.656852208110991,0.332013351749273,-0.404023006778735
GO:1900118,0.425252007517512,-0.758585340850846,-0.69098085088321,0.647768433487052,-0.847844551033709,-0.428039377625185,0.77404749701008,0.678800669280271,0.440956643243376,-0.827353493934734,-0.684431791171003,0.49038181173243
GO:1902511,0.460749978645255,0.484832237168955,-0.537378266747133,0.357454061876431,0.610404031775861,-0.676041353700178,-0.357741721951918,-0.641838216451696,-0.526782563574422,-0.71171094217135,-0.457458968417461,0.711796361151448
GO:0006919,-0.273084958989685,0.240907587363073,0.319401894565386,0.221929087224494,0.241811098172755,-0.241184690203782,0.23396809747635,-0.187336628081233,-0.257408489090294,0.232302522371448,-0.295397325308297,-0.198060451248102
GO:0030276,-0.367014804590412,-0.315600162527588,-0.185934038565878,-0.279649115854283,-0.207624158767904,0.341794924414577,-0.290295076759062,0.446053401642711,0.365258855126388,0.238388609062974,-0.191989238280643,0.396360453800005
GO:0048260,0.311285495287263,-0.600527544888476,-0.289700366382615,0.310812372065581,-0.413362278861784,0.282872611236665,0.42290973780664,0.351690300168224,0.363316153837345,-0.360754749256692,-0.533527847054156,0.630305840481807
GO:0097190,-0.312885129776186,-0.239056612425833,0.259153663694624,0.228353958592707,0.217504882310877,0.222156275128551,-0.249118662379399,0.256592138907071,-0.251098757978569,-0.327144687239441,-0.220799726374957,0.290783476096831
GO:0002576,-0.191507104705344,-0.269541793400412,0.30687417789213,0.221303009638364,-0.208516736070948,0.343755228118189,-0.254493318648829,0.364275128272259,0.294334615517574,0.217768711378162,0.227583570280943,0.246033065546553
GO:0005125,-0.26157539223914,0.313701225567396,0.184069998658667,-0.24520158919404,0.235184105219822,-0.162848165120362,0.195978230319224,-0.167134475223541,0.148640999982146,-0.208934347171649,0.238200474363459,0.285481393648445
GO:0005160,-0.268099907599021,0.509506970702931,-0.231694290021894,-0.506307579839713,-0.323202409642981,-0.234057103778424,0.210962513235885,0.242071313104567,0.261295518689703,-0.511567116732794,0.437706853887281,0.702894653238902
GO:0008083,-0.207601875193872,0.225373958334431,0.232430509306444,-0.198668445047604,0.162208610018339,-0.271117957548428,-0.192864097071707,0.228353261922586,0.219328505311316,0.183800034445823,0.226267989351036,0.404965210516791
GO:0016049,-0.356565608849649,0.409050175084836,-0.250671440345154,-0.387179224779784,-0.251211541541558,0.227482108306419,0.499837775876657,-0.386023659339483,0.321265839535962,0.255724712117768,-0.418271469354792,0.226723951027779
GO:0001895,0.300499167215375,0.234985951314222,0.313400215952217,0.327088823419948,-0.347380615249585,0.203116946227537,-0.465031728986808,-0.362921993517012,0.442093430809757,-0.463236509706824,0.265162577738785,0.18849269629744
GO:0005546,0.326787788330313,-0.377858055620403,0.353723003935094,0.402004867110142,-0.244403992099056,-0.234137171035397,-0.33262560066616,0.33087468718565,0.254208250411036,-0.278804323751937,0.359326622695809,0.223603397634757
GO:0006909,-0.361742107819237,-0.190952575154973,0.307720771965276,-0.287706733950479,-0.420486409714359,0.229012305593554,0.220917758051205,0.329815649158553,0.327502513033842,-0.379229472194287,0.279678769861517,0.347394998107218
GO:0007602,-0.30700068454351,0.515482190210427,0.410547417673784,0.32455549021397,0.294329425687869,0.293706108088385,0.27100144099383,-0.308031392374944,0.154607500809773,-0.285007224166189,-0.259771228599052,-0.269201916205316
GO:0008020,0.332795349561162,0.493347635786902,0.608510389272367,-0.615322014341656,0.666428092916806,-0.409770871753865,0.3593281749542,-0.625323532486103,0.430541335696294,-0.41396861671557,-0.722808032111309,-0.510030592732068
GO:0016358,0.289956267940273,-0.321818634477359,0.397244883322573,-0.249174511138812,0.188209396385454,0.178336974236568,-0.314861411401428,0.214206040349626,-0.278535036393832,-0.244994206592438,0.203945785754458,-0.320460717764751
GO:0042462,-0.449700951405313,-0.399972959462383,-0.304709767062038,-0.606987720586064,-0.442252484891714,-0.32057672295264,-0.389291285355594,0.377971025458457,0.553900271321791,0.554912973232463,-0.541286295232101,0.300298258185621
GO:0045494,-0.319591651722812,0.220559890812462,0.28331790224622,0.458277673549441,0.375836605326902,-0.333161772784607,-0.366275388748851,0.269850922208684,0.379039287854244,-0.391503277932044,-0.25426187954052,0.268259164570417
GO:0050766,0.177391565409588,-0.211564843336193,0.42222226728514,0.373433398220596,0.298768210048817,0.226453831859211,0.284135764488919,-0.194724196335888,0.305190977162758,-0.283422462728046,-0.426515342093177,0.152913976156086
GO:0050908,-0.464098187251415,-0.335229308342016,0.386778651949652,0.270262873892947,-0.519555072933862,0.186686103847321,0.197279505825061,0.281523193103122,0.275694698827339,0.254121514335149,-0.455802684582079,0.243017143075992
GO:0005247,0.327145676876,-0.187528374219594,0.276032092273238,0.354486179628851,-0.209437218203776,0.427848681450749,0.493671251532023,0.384447367207542,0.539046277378691,-0.560316547303296,-0.398931669258251,-0.306817522827745
GO:0044070,0.287556628718074,0.231842280988457,-0.254370197186342,0.278037475979541,-0.21681689699933,0.31487821759397,0.408505740967128,0.397897225500178,0.464164113067096,-0.410130663641094,-0.306525597582085,0.408501541334814
GO:0051881,0.40745456407506,0.372397002561462,0.330095686700036,-0.231249465492175,-0.214984926361763,0.40429254739628,0.34061239972684,-0.295177119458337,0.359558569946933,0.310683984537007,0.357490925916891,0.326002563588775
GO:0007584,-0.290957173320161,0.232423542075655,0.175622954600216,0.209164861986909,0.217037610113381,-0.301410370590235,0.183715838377091,-0.216852658200161,0.181405734053599,0.262785041696534,0.218885607713743,-0.178990506518669
GO:0032026,0.23822824416708,0.321058491504115,0.355321705193105,0.345482692988853,-0.542387802314741,0.35148090970129,0.329056508412958,-0.473028806826626,0.335047252612679,0.41410411226129,-0.39873763592473,-0.649837289826017
GO:0042493,-0.258712389686195,0.249432640480217,0.190954963053721,0.206548601681589,0.158178525657875,-0.172981532743035,-0.1869969255301,-0.162577304463396,0.159395781820784,0.257751469743124,0.175840041639691,-0.178521337749654
GO:0043627,-0.391634522158482,-0.192024027863965,0.264971306017138,-0.215071710437965,0.265989478028586,-0.34972139693623,0.277603748988654,0.195027369073463,0.244440432171809,0.336896775650175,-0.310697928085577,0.225058065895701
GO:0045779,-0.474654629834609,-0.291246456834965,0.586717048477073,-0.208735789383708,-0.298881306597045,-0.23256472874953,-0.258808460762759,-0.318330931420757,-0.31490602314358,-0.382397046961896,0.235286243977043,-0.449686531461039
GO:0046685,0.441679767095793,-0.534547286098109,-0.257828773423504,-0.409937331118343,0.3762324121082,0.609276924684067,0.261202384315034,0.53738849988534,-0.313589153208384,0.420401740928104,-0.720361077086398,-0.32801097014424
GO:0007528,0.167933396715743,-0.273629808464593,-0.336599694213071,0.280529019952616,-0.273159347883149,0.38051547140499,0.394474042858788,-0.3127867272307,-0.234103395371868,0.355630232206685,0.266749912402595,-0.392085356951552
GO:0007628,-0.286730564770441,0.302295995997647,-0.37238209021348,0.334029845008908,-0.311522992816864,-0.269675420472907,0.311207767191497,-0.219952539469768,0.234975795214986,-0.227453866932674,-0.237380859096644,-0.279640190363714
GO:0014051,0.493422176661541,0.37483448817192,-0.802041167132356,0.536607215697728,-0.490912908463492,0.395096531693149,0.635016730662285,0.445037102623293,0.515573028142419,-0.499398690429679,0.533991282845129,0.707259262516532
GO:0019227,0.526363039624112,0.248691797300906,0.250149559866678,0.675596791641126,-0.536853286840467,-0.613208177503648,0.222837827158919,0.467945136186542,0.609076524810666,-0.273168290000898,0.331056707481677,0.367457451646411
GO:0019901,-0.28474855683651,0.206381620077436,-0.170756924208922,-0.244749330144371,-0.252379415809463,0.211870331712575,-0.203012065195314,-0.220440897800466,0.201740198518733,0.22365835655687,-0.268638888153779,0.262792352882462
GO:0035249,0.239256972824752,0.258232187736619,0.342016889569604,0.194378356712845,-0.488413476910017,0.271722177423552,0.271763401355314,-0.264321555742397,0.415562992001632,-0.413918406337652,-0.374509545344946,0.364907328349083
GO:0046058,-0.849919200807865,0.657579687261724,0.782260881917409,0.569205073344982,-0.807294780900316,0.525858175877252,0.44161808163141,0.804326098634682,-0.576151020756812,-0.513816584878143,-0.827624498163492,0.559885840972282
GO:0048536,-0.409507474070964,0.365568439165021,0.183018695888459,0.185751828231282,-0.364295667418161,0.255256212966712,0.410976513523011,0.204501438664153,-0.228809340659242,0.386721415886938,-0.384365562714403,-0.320023154878895
GO:0048538,-0.34471353896005,0.264465684996321,0.219691847813713,0.266213378061294,-0.23876613742059,0.260314830711903,-0.254948021370015,-0.310986144752371,0.212147231819232,-0.242366742683381,-0.376170383566647,0.225394203518612
GO:0048541,-0.598126208399765,-0.40748226885134,-0.487245649087754,0.406220009108435,-0.494168781862828,0.459477498093059,0.464120858326268,0.789172821251701,-0.694732606680653,0.706425153793575,-0.366934180440039,0.597983686375016
GO:0048747,0.373772051059316,-0.446955941045846,-0.395982716155083,0.44782822167944,0.304538008076251,0.642903459666433,-0.373494476088004,0.288724335208984,-0.331016094001762,-0.225423154199322,-0.295450028194347,-0.591820643340978
GO:0050852,-0.223249606622462,-0.227062101514137,0.3027710883689,-0.263397657522245,-0.229669869696647,-0.217166353844945,0.188216895610965,0.236722714370907,0.189883473795764,-0.28437622671774,-0.226426778032923,0.297287054339872
GO:0051899,-0.213260539175429,-0.270383400557678,-0.35399425036885,0.448901972166415,-0.353817858376876,-0.456892820605773,0.381449036237937,0.53197463274237,0.41816004426575,0.250930825922337,-0.482605628317911,0.38350204805792
GO:0070588,-0.195906413203644,0.208964640435717,-0.18356987318445,0.186425749077514,-0.348025349315617,-0.177709757855376,-0.246118053867025,0.223885549417074,-0.251037236871259,0.276295993194352,-0.17953785377103,0.221881791020904
GO:1901385,-0.44007858546169,-0.62943369987777,0.527714214034305,0.746326995285649,-0.754976874686784,0.651319723242505,0.62782698181639,0.562515891592376,0.466384458043479,0.390368273091347,-0.808976644228692,0.402835910139233
GO:0005245,0.164275726217087,0.311156493380981,-0.375773095671277,0.289381297770413,-0.362953453540442,-0.271936615652544,0.365361633405734,-0.318557961219224,-0.225706452324667,0.442953957222144,-0.516868648167884,0.345891703070449
GO:0001085,0.288117736134554,0.307777011358194,-0.377199857435387,-0.514580469425441,-0.246734534763043,-0.298344796118794,0.295012122066419,0.287647051861073,-0.36028579669115,0.363365516911157,-0.371995813366123,-0.25456011412799
GO:0006464,0.226069639367621,0.266636982404051,0.22754612271743,0.247355166201317,0.152964001203392,0.279216363066837,0.251407234902128,0.249960160354577,-0.217298664028225,-0.191736269423376,0.166888810419653,-0.277701410898691
GO:0010629,0.257249515501218,0.224157412982971,0.171195323582195,0.240409351046817,-0.236945758881788,-0.197556980453489,-0.221084352301543,-0.202321826595349,-0.243740776051078,-0.26690091353918,-0.236572327717618,-0.274399432233118
GO:0032410,0.742707044207522,0.631097821443827,-0.649978641606151,-0.366104019543713,-0.599939874216201,-0.690181039551812,0.384207574286253,-0.546060541312922,-0.709410613204908,-0.413963163411286,-0.341341757862399,-0.584726512557259
GO:0042391,-0.406598545702741,-0.212997721558661,-0.236780183652997,0.157820202678507,-0.256304258455455,0.265390231595953,0.205215943936619,0.371645889628468,0.247072544201355,0.336293017659252,-0.265792522333919,-0.287003969526484
GO:0042787,-0.207123303466918,0.440781297976471,-0.28585027177312,0.224745724764296,-0.30587944540297,-0.186794743173999,-0.331973828064201,-0.295679788161716,0.213937714387873,-0.275841581209358,0.224438619577951,-0.268009201406956
GO:0043161,-0.249422718353231,0.298109434284278,0.223470742651403,-0.216609802145239,-0.328001140730787,0.328953698814008,0.224728396637033,-0.290110054291153,-0.278234163790764,0.296946522560017,0.208322879683227,-0.23069575113318
GO:0046718,0.422324720791596,0.552538732037249,-0.554782852850098,0.337439448970721,-0.409408821062704,-0.570650215801686,-0.272394948562691,-0.522701328676822,-0.352437215374725,-0.239884173137994,0.383417199124516,0.314490284447643
GO:0051224,0.819750555270801,0.631043909106441,-0.649923116350589,-0.412067514916783,-0.460880473729406,-0.701212581913989,0.313856142149325,-0.432427814795831,-0.719932130036686,-0.435222711170304,-0.400175285658509,-0.640464590214857
GO:0051865,-0.236388364631525,0.23820723690007,0.288594007885728,-0.340094552571031,0.293382033356521,0.465930758010966,-0.217756414109203,0.209032689119871,0.307933853002419,-0.33252779253869,-0.326503093841319,-0.341172758810789
GO:0070534,0.196192114032357,0.307948969950821,0.266832206541205,0.241708053898849,-0.330441740466314,0.424278558332667,-0.237801782062108,-0.211442020350604,0.279931665086931,-0.275060452864898,-0.320500788314323,-0.221236226755044
GO:1901016,0.307914798134825,-0.445071362349533,-0.583983202824617,0.316554215926734,-0.479166792344452,0.3549849213904,0.381169535416042,-0.397566279785307,-0.332785800960438,0.646894732759135,0.297044336047212,-0.54440931034016
GO:0004672,-0.140500636930417,0.166403946150678,0.254562388498335,-0.229128905213818,-0.190479422193106,-0.189237813760436,-0.183103250789427,-0.240693948668969,-0.231381375606527,0.267007363925363,-0.252315384604469,-0.187792580314622
GO:0006260,0.267279025250013,0.248195138237147,-0.323681319465527,-0.266027405366859,0.405854569813948,0.397356636173077,-0.385900952741811,-0.257691944252892,-0.245959929796839,0.291848719179935,-0.236247765446988,-0.195671627728921
GO:0008284,-0.22145810503093,0.252174719507833,-0.180888475250056,-0.219167960581564,-0.227989335160283,-0.217438416808277,0.152575271571599,-0.163463783564224,-0.156922716587202,0.245722955062071,0.17768329326068,0.2471464118
GO:0010571,0.54850322813211,0.421474739494262,-0.551473729175566,-0.709584113370447,0.458519646070287,-0.515086877707803,-0.528854316364147,0.314480991029475,-0.82080235907492,-0.358781062154588,-0.4304614064096,0.845197332176553
GO:0010971,-0.205510181934366,0.20693768584648,-0.198135716642293,-0.24492349024598,0.530903346664963,-0.349033024617384,-0.276594056240817,-0.513101564798522,-0.589530810417825,-0.370413423073282,0.192014431386654,0.30951305340567
GO:0016301,-0.216478399344727,0.298195457579441,0.290733372700969,-0.259681977986836,0.240783004203512,0.313178523520098,-0.285739416113025,0.28261103366168,-0.212783118291739,-0.265508476836037,-0.415275920160207,0.305088434766735
GO:0044770,-0.310553998143843,0.355241833326073,-0.377252602161111,-0.706275754862224,0.561620810902857,0.501661241435815,-0.535167139959482,-0.499236811658497,-0.407518154634771,0.682725079308039,-0.761146544886817,0.678286358597573
GO:0051301,-0.22198566991493,0.244544021600862,0.259451554471577,0.244748253345073,0.285819648770458,-0.256632163621706,0.201942363852388,-0.33968873639992,0.197683127834872,-0.268882786748256,0.338046383013252,0.336932738779259
GO:0000981,-0.187518478418138,0.211137896595039,-0.217364995282747,-0.223678731766616,-0.17090024810587,-0.308312434824092,-0.347319471930411,0.230305131371321,-0.251789809676728,0.248547973185699,-0.28008342501419,0.252381480227449
GO:0001824,0.352301995289462,0.236691722903743,0.39009231216871,-0.425106827784691,0.467764910362212,0.458819660122652,-0.225528143328902,0.279280622198222,-0.64457474224615,-0.328478826518811,-0.354241273188139,0.684285044482916
GO:0007219,0.232468772212864,-0.185169553101458,0.225203911172285,-0.256274809209385,0.225539085669726,0.249665992797172,-0.150136097771476,-0.237026098990274,-0.214847950409,-0.284121464802691,0.202946053025906,0.229923307496976
GO:0016055,-0.249437229324546,-0.226757431963929,0.268809079270649,-0.239158189813392,0.206366409495325,0.247362277626212,-0.295769411613256,-0.225218171812443,-0.204160081426943,0.288245130826929,-0.303836138107378,-0.240562039870674
GO:0045603,-0.464147745362962,-0.390046387132632,-0.656627922863758,-0.256224169147103,-0.491854399183153,0.629759479067274,0.605907684588697,0.390367316086189,0.409879243637649,0.637509235333367,-0.478391319691825,0.588754917981319
GO:0048514,-0.391578038249848,-0.372045085556099,-0.3291365223792,-0.375405659980836,-0.277391831728938,-0.442503644838276,-0.655353404408442,-0.282528614359099,-0.450925512107314,-0.250843327515505,-0.327328859506887,0.4047814934064
GO:2000382,-0.72942265822786,-0.694541727171778,-0.617757401911767,-0.491755709157101,-0.681407235796228,-0.627765360527519,0.56743828478688,0.876870133346045,-0.399760826855727,0.379004014692065,0.580125668111489,0.903561971470061
GO:0030855,-0.183611259136789,0.172326963596466,0.290940952186025,-0.192761476013803,0.28773548403979,-0.2081538467942,-0.258726410884851,-0.254440880346973,0.188698001575137,-0.242449161133524,0.248434783364279,0.24154698581933
GO:0048029,-0.383262183693619,-0.554170116597515,0.662648382976504,0.280589928075477,0.541123576598579,-0.326497556891584,-0.379546893632996,-0.305467564838392,-0.556116128002029,-0.792598818504314,0.345507865681171,0.519549765794319
GO:0051259,-0.516515651026487,0.290316005489806,0.366280958221285,-0.344019801782574,-0.300133521623012,-0.283307517414097,-0.323407806239621,-0.252922212259862,-0.260405813825842,-0.371366459204823,-0.280345622466113,-0.338333306017912
GO:0000060,-0.351637316970398,0.448664629756748,0.312286429757522,-0.400626634124085,0.446665497857176,0.34078884642266,0.242014034692985,-0.325936416034824,0.357082848752394,0.363164827770438,0.290476852886696,0.228080821522146
GO:0000976,-0.261604022787281,0.350328378428594,-0.230610152659719,-0.444719629111278,0.230526460487426,-0.22135398849934,0.36105122036281,-0.2514217747352,-0.261028524365297,-0.324257548894811,-0.319077668091863,0.28353911390517
GO:0000982,-0.417938779119826,0.339899514314334,0.380361826490951,-0.553847766709605,-0.471099703757372,0.342153306209089,0.302947031224539,0.431830766931641,-0.234509473919717,0.433783044405948,-0.512843716324545,0.347810478389629
GO:0001190,-0.347147186748653,0.406776900796339,0.522641587029985,0.372087367611276,0.348497247072476,-0.460694265963301,-0.287898242970496,0.30625280100187,-0.492839976754303,0.425681789361744,0.269149738808877,0.408766556192519
GO:0007283,-0.198479505358879,0.224937296246858,-0.154608158880013,-0.159497733982468,-0.177686061833195,0.192358708919847,-0.195001631871169,-0.173744193863243,0.191482568374158,-0.168889772782557,-0.164461204042222,-0.219570413538521
GO:0007623,0.235840409328569,0.373625808061742,-0.270302479298674,-0.221287962179994,-0.192311335641405,-0.272071967087649,0.244310070297852,-0.255225263273793,-0.39750831050238,0.405742844654642,-0.299537807817689,0.254362276613633
GO:0017162,-0.608139841030848,0.641893046301042,0.564531877264291,-0.358619511361695,0.708226236076658,-0.800102511532547,0.71365111908423,-0.69357335018519,-0.397607246795121,0.45877714339076,0.680932854946181,-0.966440954700093
GO:0032007,-0.493537450051024,0.272060223638092,0.232218226087746,0.396878809427571,0.272738570514023,0.428791679068902,0.288224798132013,-0.186863001694019,-0.415083927509481,-0.327602857804641,0.26370675047682,-0.409156972580551
GO:0032922,-0.406647277878588,0.348872234116267,0.232091262634138,-0.35705899483145,-0.46995523539297,0.20750584207204,0.24350329172307,-0.203932238467948,-0.378841959984764,0.27781062252018,-0.207558479165673,0.334565503458298
GO:0042176,0.429211468016367,0.278556525460048,0.589950538516074,0.326049378164184,0.239995398332347,0.544839015005723,-0.474943645007675,-0.525640577367124,-0.507817305753251,0.317580500904532,0.392442773393183,-0.534429397149881
GO:0042634,-0.336466165413534,-0.466623453278884,-0.443996046627626,-0.289049845442254,0.324350779012115,0.734659477912489,0.591770723807878,0.435771525862483,-0.744591061897649,0.731811816975403,-0.247250488044088,-0.672085268396139
GO:0042753,-0.361507367521294,-0.509253924643727,0.643938840018585,-0.327647910890179,-0.706382968101112,0.389823429473914,0.496470986711454,0.530383278641853,0.433861896161032,-0.583563642652227,0.454390870203127,-0.488263228071143
GO:0045599,-0.204976733122344,0.237524923622814,0.231558093353132,-0.272570093329392,-0.337477441065307,-0.267188153361574,-0.327378100892908,-0.228766507253229,0.352905985850853,-0.378531920913721,-0.317374133238756,0.414789267264295
GO:0050767,0.250207997364049,0.493409783947439,0.771399916531256,-0.58383411562296,-0.506629779345259,-0.335484011136804,-0.530589877239454,-0.690881609900381,-0.360480740651597,-0.559781983527213,-0.224419924004841,-0.505926432982084
GO:0050796,-0.284022783325482,-0.26988646632644,0.300286988326134,0.196864250117129,-0.24428350586323,-0.229734511454259,0.225975329938488,0.248546685943244,0.185885754689635,0.321955299714276,-0.2257975641138,-0.2742111194456
